PID	TID	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
742	8501	n	n	n	n	n	n	n	n
742	8548	n	n	n	n	n	n	n	n
742	8567	n	n	n	n	n	n	n	n
742	8607	n	n	n	n	n	n	n	n
742	8669	n	n	n	n	n	n	n	n
742	9044	n	n	n	n	n	n	n	n
742	9168	n	n	n	n	n	n	n	n
742	9246	n	n	n	n	n	n	n	n
742	9450	n	n	n	n	n	n	n	n
742	9458	n	n	n	n	n	n	n	n
742	9533	n	n	n	n	n	n	n	n
742	9547	n	n	n	n	n	n	n	n
742	9582	n	n	n	n	n	n	n	n
742	9592	n	n	n	n	n	n	n	n
742	9652	n	n	n	n	n	n	n	n
742	9718	n	n	n	n	n	n	n	n
742	9730	n	n	n	n	n	n	n	n
742	9755	n	n	n	n	n	n	n	n
743	11	y	y	y	y	n	y	y	y
743	16	y	y	y	y	n	y	y	y
743	77	n	y	y	n	n	y	n	y
743	185	n	y	y	n	n	y	n	y
743	446	n	y	y	n	n	n	n	y
743	447	n	y	y	n	n	n	n	y
743	648	n	y	y	n	n	n	n	y
743	806	n	n	y	n	n	n	n	n
743	817	n	n	y	n	n	n	n	n
743	830	n	n	y	n	n	n	n	n
743	896	n	n	n	n	n	n	n	n
743	1191	n	n	n	n	n	n	n	n
743	1196	n	n	n	n	n	n	n	n
743	1342	n	n	n	n	n	n	n	n
743	1370	n	n	n	n	n	n	n	n
743	1396	n	n	n	n	n	n	n	n
743	1499	n	n	n	n	n	n	n	n
743	1626	n	n	n	n	n	n	n	n
743	1630	n	n	n	n	n	n	n	n
743	2034	n	n	n	n	n	n	n	n
743	2136	n	n	n	n	n	n	n	n
743	2258	n	n	n	n	n	n	n	n
743	2352	n	n	n	n	n	n	n	n
743	2499	n	n	n	n	n	n	n	n
743	2665	n	n	n	n	n	n	n	n
743	2696	n	n	n	n	n	n	n	n
743	2892	n	n	n	n	n	n	n	n
743	2893	n	n	n	n	n	n	n	n
743	2894	n	n	n	n	n	n	n	n
743	3137	n	n	n	n	n	n	n	n
743	3206	n	n	n	n	n	n	n	n
743	3240	n	n	n	n	n	n	n	n
743	3656	n	n	n	n	n	n	n	n
743	3748	n	n	n	n	n	n	n	n
743	3957	n	n	n	n	n	n	n	n
743	4039	n	n	n	n	n	n	n	n
743	4187	n	n	n	n	n	n	n	n
743	4223	n	n	n	n	n	n	n	n
743	4398	n	n	n	n	n	n	n	n
743	4514	n	n	n	n	n	n	n	n
743	4576	n	n	n	n	n	n	n	n
743	4676	n	n	n	n	n	n	n	n
743	4819	n	n	n	n	n	n	n	n
743	4913	n	n	n	n	n	n	n	n
743	5016	n	n	n	n	n	n	n	n
743	5281	n	n	n	n	n	n	n	n
743	5310	n	n	n	n	n	n	n	n
743	5342	n	n	n	n	n	n	n	n
743	5453	n	n	n	n	n	n	n	n
743	5462	n	n	n	n	n	n	n	n
743	5465	n	n	n	n	n	n	n	n
743	5592	n	n	n	n	n	n	n	n
743	5620	n	n	n	n	n	n	n	n
743	5684	n	n	n	n	n	n	n	n
743	5753	n	n	n	n	n	n	n	n
743	5976	n	n	n	n	n	n	n	n
743	6051	n	n	n	n	n	n	n	n
743	6452	n	n	n	n	n	n	n	n
743	6563	n	n	n	n	n	n	n	n
743	6579	n	n	n	n	n	n	n	n
743	7031	n	n	n	n	n	n	n	n
743	7039	n	n	n	n	n	n	n	n
743	7055	n	n	n	n	n	n	n	n
743	7254	n	n	n	n	n	n	n	n
743	7334	n	n	n	n	n	n	n	n
743	7424	n	n	n	n	n	n	n	n
743	7509	n	n	n	n	n	n	n	n
743	7556	n	n	n	n	n	n	n	n
743	7601	n	n	n	n	n	n	n	n
743	7609	n	n	n	n	n	n	n	n
743	7638	n	n	n	n	n	n	n	n
743	7769	n	n	n	n	n	n	n	n
743	7786	n	n	n	n	n	n	n	n
743	8221	n	n	n	n	n	n	n	n
743	8245	n	n	n	n	n	n	n	n
743	8339	n	n	n	n	n	n	n	n
743	8354	n	n	n	n	n	n	n	n
743	8561	n	n	n	n	n	n	n	n
743	8566	n	n	n	n	n	n	n	n
743	8628	n	n	n	n	n	n	n	n
743	8715	n	n	n	n	n	n	n	n
743	8739	n	n	n	n	n	n	n	n
743	8943	n	n	n	n	n	n	n	n
743	8979	n	n	n	n	n	n	n	n
743	8990	n	n	n	n	n	n	n	n
743	9057	n	n	n	n	n	n	n	n
743	9102	n	n	n	n	n	n	n	n
743	9204	n	n	n	n	n	n	n	n
743	9377	n	n	n	n	n	n	n	n
743	9646	n	n	n	n	n	n	n	n
743	9735	n	n	n	n	n	n	n	n
743	9790	n	n	n	n	n	n	n	n
743	9853	n	n	n	n	n	n	n	n
744	14	y	n	y	y	y	y	y	y
744	71	y	n	y	n	y	y	y	y
744	121	y	n	y	n	y	y	n	y
744	146	n	n	y	n	y	y	n	n
744	271	n	n	n	n	y	y	n	n
744	279	n	n	n	n	n	y	n	n
744	302	n	n	n	n	n	n	n	n
744	351	n	n	n	n	n	n	n	n
744	484	n	n	n	n	n	n	n	n
744	532	n	n	n	n	n	n	n	n
744	591	n	n	n	n	n	n	n	n
744	648	n	n	n	n	n	n	n	n
744	759	n	n	n	n	n	n	n	n
744	784	n	n	n	n	n	n	n	n
744	795	n	n	n	n	n	n	n	n
744	829	n	n	n	n	n	n	n	n
744	890	n	n	n	n	n	n	n	n
744	1076	n	n	n	n	n	n	n	n
744	1077	n	n	n	n	n	n	n	n
744	1177	n	n	n	n	n	n	n	n
744	1196	n	n	n	n	n	n	n	n
744	1267	n	n	n	n	n	n	n	n
744	1368	n	n	n	n	n	n	n	n
744	1416	n	n	n	n	n	n	n	n
744	1585	n	n	n	n	n	n	n	n
744	1600	n	n	n	n	n	n	n	n
744	1681	n	n	n	n	n	n	n	n
744	2037	n	n	n	n	n	n	n	n
744	2326	n	n	n	n	n	n	n	n
744	2370	n	n	n	n	n	n	n	n
744	2709	n	n	n	n	n	n	n	n
744	2991	n	n	n	n	n	n	n	n
744	3016	n	n	n	n	n	n	n	n
744	3103	n	n	n	n	n	n	n	n
744	3194	n	n	n	n	n	n	n	n
744	3340	n	n	n	n	n	n	n	n
744	3353	n	n	n	n	n	n	n	n
744	3388	n	n	n	n	n	n	n	n
744	3399	n	n	n	n	n	n	n	n
744	3520	n	n	n	n	n	n	n	n
744	3592	n	n	n	n	n	n	n	n
744	3620	n	n	n	n	n	n	n	n
744	3629	n	n	n	n	n	n	n	n
744	3691	n	n	n	n	n	n	n	n
744	3705	n	n	n	n	n	n	n	n
744	3764	n	n	n	n	n	n	n	n
744	3794	n	n	n	n	n	n	n	n
744	3820	n	n	n	n	n	n	n	n
744	3839	n	n	n	n	n	n	n	n
744	3874	n	n	n	n	n	n	n	n
744	3970	n	n	n	n	n	n	n	n
744	4025	n	n	n	n	n	n	n	n
744	4155	n	n	n	n	n	n	n	n
744	4176	n	n	n	n	n	n	n	n
744	4270	n	n	n	n	n	n	n	n
744	4348	n	n	n	n	n	n	n	n
744	4369	n	n	n	n	n	n	n	n
744	4425	n	n	n	n	n	n	n	n
744	4521	n	n	n	n	n	n	n	n
744	4774	n	n	n	n	n	n	n	n
744	5265	n	n	n	n	n	n	n	n
744	5275	n	n	n	n	n	n	n	n
744	5515	n	n	n	n	n	n	n	n
744	5681	n	n	n	n	n	n	n	n
744	5746	n	n	n	n	n	n	n	n
744	5753	n	n	n	n	n	n	n	n
744	5912	n	n	n	n	n	n	n	n
744	5931	n	n	n	n	n	n	n	n
744	6001	n	n	n	n	n	n	n	n
744	6054	n	n	n	n	n	n	n	n
744	6115	n	n	n	n	n	n	n	n
744	6117	n	n	n	n	n	n	n	n
744	6247	n	n	n	n	n	n	n	n
744	6272	n	n	n	n	n	n	n	n
744	6305	n	n	n	n	n	n	n	n
744	6361	n	n	n	n	n	n	n	n
744	6362	n	n	n	n	n	n	n	n
744	6400	n	n	n	n	n	n	n	n
744	6496	n	n	n	n	n	n	n	n
744	6769	n	n	n	n	n	n	n	n
744	6953	n	n	n	n	n	n	n	n
744	7276	n	n	n	n	n	n	n	n
744	7340	n	n	n	n	n	n	n	n
744	7451	n	n	n	n	n	n	n	n
744	7467	n	n	n	n	n	n	n	n
744	7595	n	n	n	n	n	n	n	n
744	7678	n	n	n	n	n	n	n	n
744	7726	n	n	n	n	n	n	n	n
744	7737	n	n	n	n	n	n	n	n
744	7758	n	n	n	n	n	n	n	n
744	7983	n	n	n	n	n	n	n	n
744	8053	n	n	n	n	n	n	n	n
744	8093	n	n	n	n	n	n	n	n
744	8210	n	n	n	n	n	n	n	n
744	8248	n	n	n	n	n	n	n	n
744	8254	n	n	n	n	n	n	n	n
744	8387	n	n	n	n	n	n	n	n
744	8457	n	n	n	n	n	n	n	n
744	8519	n	n	n	n	n	n	n	n
744	8566	n	n	n	n	n	n	n	n
744	9016	n	n	n	n	n	n	n	n
744	9118	n	n	n	n	n	n	n	n
744	9266	n	n	n	n	n	n	n	n
744	9278	n	n	n	n	n	n	n	n
744	9313	n	n	n	n	n	n	n	n
744	9462	n	n	n	n	n	n	n	n
744	9568	n	n	n	n	n	n	n	n
744	9634	n	n	n	n	n	n	n	n
744	9664	n	n	n	n	n	n	n	n
744	9799	n	n	n	n	n	n	n	n
744	9872	n	n	n	n	n	n	n	n
745	13	y	y	n	n	y	y	n	y
745	244	y	y	n	n	y	y	n	n
745	309	y	y	n	n	n	y	n	n
745	406	y	y	n	n	n	y	n	n
745	540	y	y	n	n	n	n	n	n
745	677	n	n	n	n	n	n	n	n
745	711	n	n	n	n	n	n	n	n
745	742	n	n	n	n	n	n	n	n
745	853	n	n	n	n	n	n	n	n
745	872	n	n	n	n	n	n	n	n
745	1158	n	n	n	n	n	n	n	n
745	1223	n	n	n	n	n	n	n	n
745	1240	n	n	n	n	n	n	n	n
745	1410	n	n	n	n	n	n	n	n
745	1418	n	n	n	n	n	n	n	n
745	1522	n	n	n	n	n	n	n	n
745	1605	n	n	n	n	n	n	n	n
745	1625	n	n	n	n	n	n	n	n
745	1735	n	n	n	n	n	n	n	n
745	1796	n	n	n	n	n	n	n	n
745	2196	n	n	n	n	n	n	n	n
745	2276	n	n	n	n	n	n	n	n
745	2410	n	n	n	n	n	n	n	n
745	2411	n	n	n	n	n	n	n	n
745	2664	n	n	n	n	n	n	n	n
745	2700	n	n	n	n	n	n	n	n
745	2728	n	n	n	n	n	n	n	n
745	2730	n	n	n	n	n	n	n	n
745	2869	n	n	n	n	n	n	n	n
745	3118	n	n	n	n	n	n	n	n
745	3175	n	n	n	n	n	n	n	n
745	3242	n	n	n	n	n	n	n	n
745	3301	n	n	n	n	n	n	n	n
745	3312	n	n	n	n	n	n	n	n
745	3449	n	n	n	n	n	n	n	n
745	3465	n	n	n	n	n	n	n	n
745	3503	n	n	n	n	n	n	n	n
745	3556	n	n	n	n	n	n	n	n
745	3801	n	n	n	n	n	n	n	n
745	3992	n	n	n	n	n	n	n	n
745	4149	n	n	n	n	n	n	n	n
745	4195	n	n	n	n	n	n	n	n
745	4500	n	n	n	n	n	n	n	n
745	4592	n	n	n	n	n	n	n	n
745	4709	n	n	n	n	n	n	n	n
745	4752	n	n	n	n	n	n	n	n
745	4774	n	n	n	n	n	n	n	n
745	4780	n	n	n	n	n	n	n	n
745	4806	n	n	n	n	n	n	n	n
745	4843	n	n	n	n	n	n	n	n
745	4898	n	n	n	n	n	n	n	n
745	4907	n	n	n	n	n	n	n	n
745	4959	n	n	n	n	n	n	n	n
745	4971	n	n	n	n	n	n	n	n
745	4984	n	n	n	n	n	n	n	n
745	5000	n	n	n	n	n	n	n	n
745	5378	n	n	n	n	n	n	n	n
745	5567	n	n	n	n	n	n	n	n
745	5642	n	n	n	n	n	n	n	n
745	5950	n	n	n	n	n	n	n	n
745	5951	n	n	n	n	n	n	n	n
745	5966	n	n	n	n	n	n	n	n
745	6130	n	n	n	n	n	n	n	n
745	6305	n	n	n	n	n	n	n	n
745	6639	n	n	n	n	n	n	n	n
745	6656	n	n	n	n	n	n	n	n
745	6757	n	n	n	n	n	n	n	n
745	6770	n	n	n	n	n	n	n	n
745	6895	n	n	n	n	n	n	n	n
745	6966	n	n	n	n	n	n	n	n
745	6983	n	n	n	n	n	n	n	n
745	7016	n	n	n	n	n	n	n	n
745	7121	n	n	n	n	n	n	n	n
745	7341	n	n	n	n	n	n	n	n
745	7753	n	n	n	n	n	n	n	n
745	7756	n	n	n	n	n	n	n	n
745	7808	n	n	n	n	n	n	n	n
745	7821	n	n	n	n	n	n	n	n
745	7906	n	n	n	n	n	n	n	n
745	7933	n	n	n	n	n	n	n	n
745	7947	n	n	n	n	n	n	n	n
745	8098	n	n	n	n	n	n	n	n
745	8245	n	n	n	n	n	n	n	n
745	8419	n	n	n	n	n	n	n	n
745	8425	n	n	n	n	n	n	n	n
745	8518	n	n	n	n	n	n	n	n
745	8821	n	n	n	n	n	n	n	n
745	8832	n	n	n	n	n	n	n	n
745	8895	n	n	n	n	n	n	n	n
745	8971	n	n	n	n	n	n	n	n
745	9008	n	n	n	n	n	n	n	n
745	9009	n	n	n	n	n	n	n	n
745	9022	n	n	n	n	n	n	n	n
745	9042	n	n	n	n	n	n	n	n
745	9047	n	n	n	n	n	n	n	n
745	9172	n	n	n	n	n	n	n	n
745	9313	n	n	n	n	n	n	n	n
745	9314	n	n	n	n	n	n	n	n
745	9477	n	n	n	n	n	n	n	n
745	9601	n	n	n	n	n	n	n	n
745	9759	n	n	n	n	n	n	n	n
745	9777	n	n	n	n	n	n	n	n
745	9784	n	n	n	n	n	n	n	n
745	9884	n	n	n	n	n	n	n	n
745	9940	n	n	n	n	n	n	n	n
746	185	n	y	y	n	y	y	n	y
746	261	n	y	y	n	n	y	n	y
746	337	n	y	n	n	n	y	n	y
746	518	n	y	n	n	n	y	n	y
746	527	n	y	n	n	n	y	n	y
746	852	n	y	n	n	n	y	n	y
746	900	n	y	n	n	n	y	n	y
746	964	n	y	n	n	n	n	n	y
746	1199	n	y	n	n	n	n	n	y
746	1205	n	y	n	n	n	n	n	y
746	1278	n	y	n	n	n	n	n	y
746	1458	n	n	n	n	n	n	n	y
746	1522	n	n	n	n	n	n	n	n
746	1657	n	n	n	n	n	n	n	n
746	1734	n	n	n	n	n	n	n	n
746	1754	n	n	n	n	n	n	n	n
746	1829	n	n	n	n	n	n	n	n
746	1958	n	n	n	n	n	n	n	n
746	2082	n	n	n	n	n	n	n	n
746	2091	n	n	n	n	n	n	n	n
746	2115	n	n	n	n	n	n	n	n
746	2237	n	n	n	n	n	n	n	n
746	2292	n	n	n	n	n	n	n	n
746	2581	n	n	n	n	n	n	n	n
746	2589	n	n	n	n	n	n	n	n
746	2610	n	n	n	n	n	n	n	n
746	2637	n	n	n	n	n	n	n	n
746	2849	n	n	n	n	n	n	n	n
746	2879	n	n	n	n	n	n	n	n
746	3024	n	n	n	n	n	n	n	n
746	3048	n	n	n	n	n	n	n	n
746	3095	n	n	n	n	n	n	n	n
746	3232	n	n	n	n	n	n	n	n
746	3476	n	n	n	n	n	n	n	n
746	3630	n	n	n	n	n	n	n	n
746	3633	n	n	n	n	n	n	n	n
746	3680	n	n	n	n	n	n	n	n
746	3717	n	n	n	n	n	n	n	n
746	3846	n	n	n	n	n	n	n	n
746	4033	n	n	n	n	n	n	n	n
746	4137	n	n	n	n	n	n	n	n
746	4162	n	n	n	n	n	n	n	n
746	4224	n	n	n	n	n	n	n	n
746	4287	n	n	n	n	n	n	n	n
746	4346	n	n	n	n	n	n	n	n
746	4385	n	n	n	n	n	n	n	n
746	4438	n	n	n	n	n	n	n	n
746	4448	n	n	n	n	n	n	n	n
746	4598	n	n	n	n	n	n	n	n
746	4691	n	n	n	n	n	n	n	n
746	4706	n	n	n	n	n	n	n	n
746	4771	n	n	n	n	n	n	n	n
746	4810	n	n	n	n	n	n	n	n
746	5024	n	n	n	n	n	n	n	n
746	5147	n	n	n	n	n	n	n	n
746	5177	n	n	n	n	n	n	n	n
746	5223	n	n	n	n	n	n	n	n
746	5445	n	n	n	n	n	n	n	n
746	5566	n	n	n	n	n	n	n	n
746	5648	n	n	n	n	n	n	n	n
746	5668	n	n	n	n	n	n	n	n
746	5699	n	n	n	n	n	n	n	n
746	5781	n	n	n	n	n	n	n	n
746	5783	n	n	n	n	n	n	n	n
746	5805	n	n	n	n	n	n	n	n
746	5910	n	n	n	n	n	n	n	n
746	6237	n	n	n	n	n	n	n	n
746	6340	n	n	n	n	n	n	n	n
746	6433	n	n	n	n	n	n	n	n
746	6668	n	n	n	n	n	n	n	n
746	6744	n	n	n	n	n	n	n	n
746	6874	n	n	n	n	n	n	n	n
746	6946	n	n	n	n	n	n	n	n
746	6958	n	n	n	n	n	n	n	n
746	7097	n	n	n	n	n	n	n	n
746	7201	n	n	n	n	n	n	n	n
746	7247	n	n	n	n	n	n	n	n
746	7266	n	n	n	n	n	n	n	n
746	7514	n	n	n	n	n	n	n	n
746	7565	n	n	n	n	n	n	n	n
746	7586	n	n	n	n	n	n	n	n
746	7622	n	n	n	n	n	n	n	n
746	7685	n	n	n	n	n	n	n	n
746	7783	n	n	n	n	n	n	n	n
746	7831	n	n	n	n	n	n	n	n
746	7974	n	n	n	n	n	n	n	n
746	7979	n	n	n	n	n	n	n	n
746	7994	n	n	n	n	n	n	n	n
746	8238	n	n	n	n	n	n	n	n
746	8348	n	n	n	n	n	n	n	n
746	8369	n	n	n	n	n	n	n	n
746	8377	n	n	n	n	n	n	n	n
746	8527	n	n	n	n	n	n	n	n
746	8549	n	n	n	n	n	n	n	n
746	8564	n	n	n	n	n	n	n	n
746	8587	n	n	n	n	n	n	n	n
746	8592	n	n	n	n	n	n	n	n
746	8662	n	n	n	n	n	n	n	n
746	8680	n	n	n	n	n	n	n	n
746	8757	n	n	n	n	n	n	n	n
746	8803	n	n	n	n	n	n	n	n
746	8986	n	n	n	n	n	n	n	n
746	9084	n	n	n	n	n	n	n	n
746	9098	n	n	n	n	n	n	n	n
746	9130	n	n	n	n	n	n	n	n
746	9147	n	n	n	n	n	n	n	n
746	9205	n	n	n	n	n	n	n	n
746	9274	n	n	n	n	n	n	n	n
746	9629	n	n	n	n	n	n	n	n
746	9889	n	n	n	n	n	n	n	n
746	9966	n	n	n	n	n	n	n	n
747	3	y	y	n	y	y	y	y	n
747	78	y	y	n	y	y	y	y	n
747	465	y	y	n	n	y	n	y	n
747	524	y	y	n	n	y	n	y	n
747	577	y	y	n	n	y	n	n	n
747	641	y	y	n	n	y	n	n	n
747	645	y	y	n	n	y	n	n	n
747	651	y	y	n	n	n	n	n	n
747	756	y	y	n	n	n	n	n	n
747	764	y	y	n	n	n	n	n	n
747	831	y	y	n	n	n	n	n	n
747	1467	y	y	n	n	n	n	n	n
747	1485	y	y	n	n	n	n	n	n
747	1570	y	y	n	n	n	n	n	n
747	1651	n	n	n	n	n	n	n	n
747	1696	n	n	n	n	n	n	n	n
747	2006	n	n	n	n	n	n	n	n
747	2096	n	n	n	n	n	n	n	n
747	2133	n	n	n	n	n	n	n	n
747	2304	n	n	n	n	n	n	n	n
747	2494	n	n	n	n	n	n	n	n
747	2551	n	n	n	n	n	n	n	n
747	2795	n	n	n	n	n	n	n	n
747	2891	n	n	n	n	n	n	n	n
747	2917	n	n	n	n	n	n	n	n
747	3196	n	n	n	n	n	n	n	n
747	3610	n	n	n	n	n	n	n	n
747	3895	n	n	n	n	n	n	n	n
747	3996	n	n	n	n	n	n	n	n
747	4072	n	n	n	n	n	n	n	n
747	4262	n	n	n	n	n	n	n	n
747	4345	n	n	n	n	n	n	n	n
747	4349	n	n	n	n	n	n	n	n
747	4357	n	n	n	n	n	n	n	n
747	4614	n	n	n	n	n	n	n	n
747	4615	n	n	n	n	n	n	n	n
747	4760	n	n	n	n	n	n	n	n
747	4928	n	n	n	n	n	n	n	n
747	5010	n	n	n	n	n	n	n	n
747	5076	n	n	n	n	n	n	n	n
747	5107	n	n	n	n	n	n	n	n
747	5151	n	n	n	n	n	n	n	n
747	5340	n	n	n	n	n	n	n	n
747	5475	n	n	n	n	n	n	n	n
747	5534	n	n	n	n	n	n	n	n
747	5561	n	n	n	n	n	n	n	n
747	5799	n	n	n	n	n	n	n	n
747	5802	n	n	n	n	n	n	n	n
747	5987	n	n	n	n	n	n	n	n
747	5989	n	n	n	n	n	n	n	n
747	6062	n	n	n	n	n	n	n	n
747	6220	n	n	n	n	n	n	n	n
747	6239	n	n	n	n	n	n	n	n
747	6247	n	n	n	n	n	n	n	n
747	6347	n	n	n	n	n	n	n	n
747	6414	n	n	n	n	n	n	n	n
747	6623	n	n	n	n	n	n	n	n
747	6718	n	n	n	n	n	n	n	n
747	6754	n	n	n	n	n	n	n	n
747	6774	n	n	n	n	n	n	n	n
747	6894	n	n	n	n	n	n	n	n
747	6957	n	n	n	n	n	n	n	n
747	7242	n	n	n	n	n	n	n	n
747	7507	n	n	n	n	n	n	n	n
747	7532	n	n	n	n	n	n	n	n
747	7683	n	n	n	n	n	n	n	n
747	7690	n	n	n	n	n	n	n	n
747	7871	n	n	n	n	n	n	n	n
747	7923	n	n	n	n	n	n	n	n
747	7925	n	n	n	n	n	n	n	n
747	7985	n	n	n	n	n	n	n	n
747	8224	n	n	n	n	n	n	n	n
747	8255	n	n	n	n	n	n	n	n
747	8312	n	n	n	n	n	n	n	n
747	8321	n	n	n	n	n	n	n	n
747	8336	n	n	n	n	n	n	n	n
747	8396	n	n	n	n	n	n	n	n
747	8608	n	n	n	n	n	n	n	n
747	8673	n	n	n	n	n	n	n	n
747	8684	n	n	n	n	n	n	n	n
747	8859	n	n	n	n	n	n	n	n
747	8884	n	n	n	n	n	n	n	n
747	8953	n	n	n	n	n	n	n	n
747	8959	n	n	n	n	n	n	n	n
747	9026	n	n	n	n	n	n	n	n
747	9232	n	n	n	n	n	n	n	n
747	9258	n	n	n	n	n	n	n	n
747	9276	n	n	n	n	n	n	n	n
747	9329	n	n	n	n	n	n	n	n
747	9334	n	n	n	n	n	n	n	n
747	9348	n	n	n	n	n	n	n	n
747	9417	n	n	n	n	n	n	n	n
747	9439	n	n	n	n	n	n	n	n
747	9550	n	n	n	n	n	n	n	n
747	9814	n	n	n	n	n	n	n	n
747	9824	n	n	n	n	n	n	n	n
748	2	n	n	y	n	y	n	y	y
748	437	n	n	y	n	n	n	y	y
748	607	n	n	y	n	n	n	y	y
748	919	n	n	y	n	n	n	y	y
748	1001	n	n	y	n	n	n	n	y
748	1248	n	n	y	n	n	n	n	y
748	1411	n	n	y	n	n	n	n	y
748	1511	n	n	n	n	n	n	n	y
748	1715	n	n	n	n	n	n	n	y
748	1913	n	n	n	n	n	n	n	y
748	1929	n	n	n	n	n	n	n	y
748	1931	n	n	n	n	n	n	n	y
748	2092	n	n	n	n	n	n	n	y
748	2320	n	n	n	n	n	n	n	y
748	2332	n	n	n	n	n	n	n	y
748	2490	n	n	n	n	n	n	n	y
748	2522	n	n	n	n	n	n	n	y
748	2610	n	n	n	n	n	n	n	n
748	2723	n	n	n	n	n	n	n	n
748	2729	n	n	n	n	n	n	n	n
748	2732	n	n	n	n	n	n	n	n
748	2786	n	n	n	n	n	n	n	n
748	2865	n	n	n	n	n	n	n	n
748	2972	n	n	n	n	n	n	n	n
748	2989	n	n	n	n	n	n	n	n
748	3051	n	n	n	n	n	n	n	n
748	3080	n	n	n	n	n	n	n	n
748	3119	n	n	n	n	n	n	n	n
748	3120	n	n	n	n	n	n	n	n
748	3253	n	n	n	n	n	n	n	n
748	3405	n	n	n	n	n	n	n	n
748	3672	n	n	n	n	n	n	n	n
748	3735	n	n	n	n	n	n	n	n
748	4161	n	n	n	n	n	n	n	n
748	4326	n	n	n	n	n	n	n	n
748	4338	n	n	n	n	n	n	n	n
748	4493	n	n	n	n	n	n	n	n
748	4509	n	n	n	n	n	n	n	n
748	4594	n	n	n	n	n	n	n	n
748	4680	n	n	n	n	n	n	n	n
748	4907	n	n	n	n	n	n	n	n
748	5164	n	n	n	n	n	n	n	n
748	5331	n	n	n	n	n	n	n	n
748	5450	n	n	n	n	n	n	n	n
748	5590	n	n	n	n	n	n	n	n
748	5598	n	n	n	n	n	n	n	n
748	6152	n	n	n	n	n	n	n	n
748	6155	n	n	n	n	n	n	n	n
748	6292	n	n	n	n	n	n	n	n
748	6360	n	n	n	n	n	n	n	n
748	6867	n	n	n	n	n	n	n	n
748	7025	n	n	n	n	n	n	n	n
748	7072	n	n	n	n	n	n	n	n
748	7201	n	n	n	n	n	n	n	n
748	7241	n	n	n	n	n	n	n	n
748	7306	n	n	n	n	n	n	n	n
748	7422	n	n	n	n	n	n	n	n
748	7525	n	n	n	n	n	n	n	n
748	7707	n	n	n	n	n	n	n	n
748	7861	n	n	n	n	n	n	n	n
748	8185	n	n	n	n	n	n	n	n
748	8461	n	n	n	n	n	n	n	n
748	8526	n	n	n	n	n	n	n	n
748	8528	n	n	n	n	n	n	n	n
748	8616	n	n	n	n	n	n	n	n
748	8641	n	n	n	n	n	n	n	n
748	8828	n	n	n	n	n	n	n	n
748	8842	n	n	n	n	n	n	n	n
748	8870	n	n	n	n	n	n	n	n
748	8883	n	n	n	n	n	n	n	n
748	8936	n	n	n	n	n	n	n	n
748	8983	n	n	n	n	n	n	n	n
748	9176	n	n	n	n	n	n	n	n
748	9213	n	n	n	n	n	n	n	n
748	9313	n	n	n	n	n	n	n	n
748	9338	n	n	n	n	n	n	n	n
748	9368	n	n	n	n	n	n	n	n
748	9406	n	n	n	n	n	n	n	n
748	9516	n	n	n	n	n	n	n	n
748	9542	n	n	n	n	n	n	n	n
748	9644	n	n	n	n	n	n	n	n
748	9746	n	n	n	n	n	n	n	n
748	9753	n	n	n	n	n	n	n	n
749	131	n	y	y	y	n	y	y	n
749	190	n	y	y	y	n	y	y	n
749	212	n	y	y	n	n	n	y	n
749	230	n	y	n	n	n	n	y	n
749	322	n	n	n	n	n	n	y	n
749	474	n	n	n	n	n	n	n	n
749	539	n	n	n	n	n	n	n	n
749	613	n	n	n	n	n	n	n	n
749	650	n	n	n	n	n	n	n	n
749	678	n	n	n	n	n	n	n	n
749	805	n	n	n	n	n	n	n	n
749	908	n	n	n	n	n	n	n	n
749	923	n	n	n	n	n	n	n	n
749	936	n	n	n	n	n	n	n	n
749	1003	n	n	n	n	n	n	n	n
749	1193	n	n	n	n	n	n	n	n
749	1208	n	n	n	n	n	n	n	n
749	1211	n	n	n	n	n	n	n	n
749	1215	n	n	n	n	n	n	n	n
749	1316	n	n	n	n	n	n	n	n
749	1578	n	n	n	n	n	n	n	n
749	1601	n	n	n	n	n	n	n	n
749	1614	n	n	n	n	n	n	n	n
749	1760	n	n	n	n	n	n	n	n
749	1762	n	n	n	n	n	n	n	n
749	1913	n	n	n	n	n	n	n	n
749	1924	n	n	n	n	n	n	n	n
749	2008	n	n	n	n	n	n	n	n
749	2259	n	n	n	n	n	n	n	n
749	2540	n	n	n	n	n	n	n	n
749	2717	n	n	n	n	n	n	n	n
749	2737	n	n	n	n	n	n	n	n
749	2777	n	n	n	n	n	n	n	n
749	2805	n	n	n	n	n	n	n	n
749	2950	n	n	n	n	n	n	n	n
749	3099	n	n	n	n	n	n	n	n
749	3153	n	n	n	n	n	n	n	n
749	3213	n	n	n	n	n	n	n	n
749	3245	n	n	n	n	n	n	n	n
749	3264	n	n	n	n	n	n	n	n
749	3412	n	n	n	n	n	n	n	n
749	3679	n	n	n	n	n	n	n	n
749	3704	n	n	n	n	n	n	n	n
749	3794	n	n	n	n	n	n	n	n
749	3922	n	n	n	n	n	n	n	n
749	4025	n	n	n	n	n	n	n	n
749	4231	n	n	n	n	n	n	n	n
749	4296	n	n	n	n	n	n	n	n
749	4335	n	n	n	n	n	n	n	n
749	4384	n	n	n	n	n	n	n	n
