EID	aperture	FoV	pixel_scale	tracking_accuracy	limiting_magnitude	elevation_limit	mount_type	camera_type_colored_mono	camera_type_cooled_uncooled	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
1608	2.2257059879042500	343.35525980316800	1.5265387507580700	0.3534696256674120	24.204448791013500	27.88394258431530	german	mono	cooled	y	y	n	y	y	y	y	y
1609	7.702400142980190	566.7058324981190	2.9223351550248400	0.4099113267640580	11.397984766640700	23.256075209942800	fork	mono	cooled	y	y	y	y	n	n	y	y
1610	5.649223868663610	174.6374406698000	2.2860541263934100	0.6024950496457430	16.96372611071230	25.143132057947400	fork	colored	cooled	y	y	y	n	y	y	y	n
1611	1.3378669116592300	349.71426372370800	0.7156151712009850	0.45933146337524200	11.64971683723220	29.127554645857200	theodolite	colored	cooled	n	y	y	y	y	y	y	y
1612	1.56257871267569	382.77874756815900	2.80463398564062	0.5740423027464120	16.960758420071900	22.918034654797800	fork	mono	cooled	n	y	y	y	y	y	n	n
1613	6.801564707168140	349.7928156515230	1.7250187748605300	0.7305137260727840	19.2822904571902	14.908179190493900	theodolite	mono	cooled	n	y	n	y	y	y	y	y
1614	7.047382868973800	354.1242852057550	1.1310778944219000	0.7950004970592790	13.840507707219800	13.867404428965300	fork	mono	cooled	y	y	y	y	n	y	y	n
1615	3.7523848932390700	314.36344357221000	2.285241723497940	0.7799556611935080	15.695068921211100	13.572979131060300	fork	colored	cooled	y	y	n	n	y	y	y	y
1616	0.13813496686216600	84.3499428230463	0.2318233763248930	0.6230037879085400	18.252527829644900	28.301784994162500	theodolite	colored	cooled	y	y	y	y	y	y	y	n
1617	3.340133934074430	461.81367632670900	0.15040097340580500	0.7724076489666130	15.064459749844900	31.441071025985900	german	colored	cooled	y	n	y	y	y	y	y	y
1618	4.986894760318180	519.364546478032	2.355438438804260	0.8799498942112010	9.762923829337340	20.334674708610200	german	mono	cooled	y	y	n	n	y	y	y	y
1619	4.972122608633700	534.1253079372230	1.21513100074585	0.20902247766475400	11.458699001298300	17.53733924518420	fork	mono	cooled	y	y	y	y	n	y	y	n
1620	2.783508575990330	269.8138413834080	1.213907211322650	0.9939234905040350	14.696278453831400	24.703677849553500	fork	mono	cooled	y	y	y	y	n	n	y	y
1621	0.19364803278929200	407.2009729128240	2.9589335336208500	0.41659077105335600	20.09046288950460	24.507833229377300	theodolite	mono	cooled	y	y	y	y	y	y	n	n
1622	8.973458205774980	415.3673445245800	1.2430047419977800	0.9982788253140680	24.346055944554300	15.284864832293500	fork	colored	cooled	n	y	y	y	y	y	y	y
1623	5.31722120532729	544.0014657248010	0.44754450790639600	0.9769225148881080	10.85790456878740	14.28875599699330	fork	colored	cooled	n	y	y	y	n	n	y	y
1624	8.936954913245720	261.934118587245	1.9139180139163400	0.8026238400517290	8.926159004816710	28.284397322979200	german	mono	cooled	n	y	y	y	y	y	y	y
1625	3.474866118924590	33.49253285473250	0.6032254953362390	0.18046873826436100	15.919860648641200	29.642072624314800	german	mono	cooled	y	y	y	y	y	y	y	y
1626	8.309138053681800	428.9251059451880	1.481420377354120	0.2090118031741570	8.712975037838100	18.481005630984000	german	colored	cooled	y	y	y	y	y	y	y	y
1627	1.9871814961578500	222.99890548088400	0.41830310880398400	0.21865306870040600	10.707300695888300	34.313073155620200	fork	colored	cooled	y	y	y	y	y	y	y	y
1628	1.1769385220606100	51.79226777018600	0.7498732033684940	0.7934342824006300	16.862726548981600	20.220082515759000	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1629	9.861954893762920	387.37267870808400	1.8569149317987500	0.6739189786077090	9.401442854819190	26.411469255265100	german	colored	cooled	y	y	n	y	y	y	n	y
1630	4.9595374884114600	292.0817374277910	2.089977286725280	0.19221086115920000	18.313730710050100	20.582890753314900	fork	colored	cooled	n	y	y	n	y	n	n	y
1631	5.41942884970443	305.4764267431500	0.3496959977457460	0.43672509077378700	15.829281644879100	15.807174275168800	german	mono	cooled	y	y	y	y	y	n	n	y
1632	9.084236681335730	460.74427351660700	2.7459536027066800	0.736472196762368	13.085280183317900	12.0485483376886	fork	mono	cooled	y	y	y	y	n	y	n	y
1633	3.4806298883189500	332.6036873403650	1.4174739684020700	0.30867889930628600	22.901716310539800	33.04081548200160	theodolite	mono	cooled	y	n	y	n	y	y	n	n
1634	5.589995340479910	86.63893274669450	2.5628563572376700	0.1373089157464070	16.9259092778074	31.696378896550800	theodolite	mono	cooled	y	y	n	n	y	y	y	n
1635	7.486159176333180	336.0631197199500	2.2709730246094200	0.6397358415063710	23.75591762290970	27.62799295019650	german	mono	cooled	y	n	y	y	n	y	n	y
1636	2.7467725357215600	57.14360988802620	1.4248900078574800	0.37542537673351100	17.74171525627920	30.06987022759010	fork	mono	cooled	y	y	y	y	n	n	y	y
1637	8.099455212158570	188.10088932507300	0.7568188040777200	0.5079720362318220	10.545782623621300	14.146473960040100	theodolite	mono	cooled	y	y	n	n	y	y	y	y
1638	5.929818807137840	597.3730695722740	0.3205778729085250	0.39649505561965800	23.811982028280000	17.897443108034400	fork	mono	cooled	y	y	n	y	y	y	y	y
1639	5.01843703334113	307.4793489801560	1.8750128159682500	0.8713553434844490	12.097753254022300	21.252411596522800	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1640	8.577408096280630	470.59602505197000	1.4173906948363200	0.9162700104195380	14.46340256023660	17.471289057730600	theodolite	colored	cooled	y	y	y	y	y	n	n	y
1641	3.978076142983040	180.29221340903400	1.0780572644779400	0.6469894747204200	16.58380402680230	20.773908783993400	fork	mono	cooled	y	n	y	n	y	y	n	y
1642	5.595067471991440	195.7530961354720	0.23121090419908300	0.6915188083936090	13.783064973304400	25.481180937684000	german	mono	cooled	y	y	y	y	y	n	y	y
1643	8.02545263540521	225.98811094043400	1.9842596399954100	0.4765871088505580	18.919535674354500	29.59866295938880	fork	mono	cooled	y	y	y	y	n	y	n	y
1644	5.345243289314730	140.85201174938400	2.567662133778190	0.9959078629026410	22.668036078380000	15.439879792371800	german	colored	cooled	y	y	y	y	y	y	y	y
1645	4.143199005991670	498.1715800822040	0.8845755135345490	0.6587252173818480	22.44499978130950	32.31978716145650	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1646	2.6799321862797400	451.7203166165900	0.5480099701164190	0.5295363775574100	14.88282521110020	26.62038898354180	german	colored	cooled	y	y	y	y	n	y	y	y
1647	4.23935438445521	237.27830924794700	2.04658166365898	0.1720491283480370	15.75108198863210	23.43502479285560	fork	mono	cooled	n	y	n	y	y	y	y	y
1648	4.329846387955380	150.16593144989500	1.1463416334251400	0.4260590428457780	9.006551130999890	17.87424911252300	fork	mono	uncooled	y	y	n	y	y	y	y	y
1649	6.135501870349060	392.5767589955940	0.5901339234736180	0.585753908738394	9.534409354215500	30.428765703697700	theodolite	mono	cooled	y	y	y	n	y	y	y	y
1650	0.32517797207850900	202.5526135739170	1.4574130398268600	0.2938070426260180	11.926307338959400	21.450221902247900	fork	mono	cooled	y	n	y	n	y	n	y	y
1651	5.780761821157640	357.8789138138810	1.9819203730442100	0.4489348466620110	17.39589469277970	20.11921384824460	theodolite	colored	cooled	n	y	y	y	y	y	y	y
1652	6.346256459276910	26.88900251124780	0.7408245734175710	0.38393595288566800	12.648312890792200	33.25675278066090	fork	mono	cooled	y	y	y	y	y	y	y	y
1653	1.7854947630249800	549.2463750317970	0.11533271793351600	0.3106334572801960	15.414758329811600	34.464767183652600	theodolite	colored	cooled	y	y	y	n	y	y	y	y
1654	1.5750739508035400	484.43588239807900	2.8764588000610600	0.6024685721415320	23.365109914772100	20.3239743683282	german	mono	cooled	y	n	y	y	y	n	y	y
1655	2.615588320483210	118.77615580385100	1.6981086951419000	0.514332093916103	18.992322753960800	18.059908498021300	fork	mono	cooled	y	y	y	y	y	y	n	n
1656	5.17310364483898	469.9185148122600	0.893375098427181	0.7203664199341910	19.00342433480710	15.124246077138600	german	mono	uncooled	n	n	y	y	n	y	n	y
1657	4.909558755441280	80.57553349082920	1.1968369882174000	0.9552573442049410	22.320127210929700	30.214884188465900	fork	mono	cooled	y	y	y	y	y	y	y	n
1658	2.597441408639990	89.76253142823310	0.30182490671533900	0.30156397527772800	21.07041076641540	24.13371303429370	fork	mono	cooled	n	y	y	y	y	y	y	y
1659	1.889728281045290	134.8222916608310	2.5189034615493500	0.16649379806665800	20.805459865139800	15.270714966464600	theodolite	mono	cooled	y	y	y	y	y	y	y	n
1660	8.073334042987880	492.93350665407200	1.954829281223290	0.2722750969758640	22.735632947304400	13.99932815789640	german	mono	cooled	n	y	y	y	y	n	y	y
1661	8.977667014768950	210.4274165249880	0.7942207671535550	0.8230285742538240	8.174704600426500	25.786966531239400	german	mono	cooled	n	y	y	n	y	n	y	y
1662	5.6374896457751300	453.5391947940550	0.2354133850626680	0.2966617951041910	15.13950586910790	20.278362881209600	fork	mono	cooled	n	y	n	y	n	y	y	y
1663	9.067660999789290	152.01909935421200	1.7039692444073100	0.9975439644038280	15.187522485731800	12.323512658703700	fork	mono	cooled	n	y	y	y	y	y	y	y
1664	2.3162922499790400	579.8350776861060	1.642789842367050	0.8660472634883230	21.673924693801800	31.522814164021000	fork	mono	uncooled	y	y	y	n	n	y	n	y
1665	3.7098706924901700	588.1330551099060	0.41604134383886400	0.8970087743778920	14.23018796356830	27.667367718250100	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1666	2.7689791534186300	453.37362683592200	0.6729544817559590	0.6587435263463670	21.258365306785300	26.252067136231000	fork	colored	cooled	y	y	y	y	y	n	y	y
1667	5.863640669272930	193.03563671620200	0.31721100353380100	0.19099349031773000	11.517288280259200	29.677762595318700	german	mono	cooled	y	y	y	n	y	y	y	y
1668	7.900288866210570	109.12883852835000	0.5251413205707360	0.4629394967655410	17.794468066735500	28.2076926775067	fork	colored	uncooled	n	y	y	y	y	n	y	n
1669	4.243425557666810	426.6435733176880	2.5506770447965400	0.19129016030454500	17.952423690335900	26.577362205870800	german	mono	cooled	n	y	n	y	y	y	y	y
1670	4.4617914055386800	577.494776071568	1.8396181385518500	0.5271462334919250	15.556437459996900	19.78519312630700	fork	colored	cooled	y	y	y	n	n	y	y	y
1671	0.7588693762799760	577.2606097311180	2.3352130302563400	0.3827036787166630	20.266968606340000	16.286351728481200	fork	mono	cooled	y	y	n	y	n	y	y	y
1672	5.17911462518177	279.7602919577190	2.0651754626120200	0.27256656966454300	18.8325972872462	16.009768409056100	fork	colored	cooled	y	y	y	y	y	y	y	n
1673	2.590765201551590	64.2508431253936	2.0747885174181100	0.35401620619451900	13.321331730029500	13.305335369830700	fork	mono	cooled	n	y	y	y	n	y	n	y
1674	1.2257499578376300	413.35921615151600	0.5290209407505870	0.5630415316874000	10.310635707527400	20.595317947454700	fork	mono	uncooled	y	y	n	y	y	y	y	y
1675	9.165482211945660	546.8186473331300	0.5914921853038550	0.956294714087942	9.3299788122762	30.063180646329500	theodolite	mono	cooled	n	n	y	y	n	y	y	y
1676	9.587615292826810	356.62162779076400	2.8863097949022600	0.6510232413330960	23.304752588695000	28.3665404143554	fork	colored	cooled	y	y	y	y	y	y	y	y
1677	5.879321923320760	179.70941610488300	2.31327062479686	0.6166115951600400	12.67652518425660	31.73004972735340	german	mono	cooled	y	y	y	y	y	y	n	y
1678	0.3127666396042330	343.47678718899500	1.5358113599104000	0.33950248961939000	11.143865719495500	30.50134093360290	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1679	9.118714777955520	578.285013088663	0.8570296304520180	0.8628063352701050	10.018087500691700	25.87590117533460	german	mono	cooled	y	y	y	n	y	y	y	y
1680	9.838991357207700	553.9026140012180	0.8693840754911700	0.8975252804058570	23.23804323546370	28.604580482184500	fork	mono	cooled	y	n	y	y	y	y	y	y
1681	8.433734803314500	491.81483380996100	0.19874591871050000	0.7076433738305880	19.78433444347030	18.432236600041500	theodolite	mono	cooled	y	y	y	y	y	y	n	y
1682	9.14742264867067	251.91933906375500	2.365385064637490	0.38012943998722100	13.274004362629000	27.829018260217000	fork	mono	cooled	y	y	y	y	y	n	n	y
1683	2.4692699811896600	454.6902599011810	0.5161785380991690	0.4777716892099020	24.83523921400620	27.550976128744400	fork	colored	cooled	y	y	y	y	n	n	n	y
1684	0.7793849352419870	206.67371883582000	2.075914785770520	0.6522710862149710	19.386353981747400	32.14238733281510	german	mono	cooled	y	y	y	n	y	y	y	y
1685	3.0800945469729000	27.115844185521500	0.1185173957899090	0.9277330394527330	22.53589254705420	13.279170193437100	fork	mono	cooled	y	y	y	y	y	n	y	y
1686	6.68440591458243	302.2414731921470	0.13735937127356700	0.3544946723166000	17.883820280394500	25.32774982482210	fork	colored	cooled	y	y	y	y	y	n	y	y
1687	3.1961406146027400	236.7722467803750	1.746957763879650	0.3450460209298170	11.267395339547700	26.492240723661100	fork	colored	cooled	y	y	y	y	y	y	n	n
1688	2.0260162377191700	466.7754140679270	0.8813461804351820	0.25368237819629	11.843333576314700	21.0368555234989	fork	mono	cooled	y	y	n	y	n	y	y	y
1689	1.385130708740370	65.08552634129970	1.2250657898111500	0.856433616917088	9.351708675293100	26.025507509843500	fork	colored	cooled	y	y	y	y	y	y	y	n
1690	8.28408669396934	230.05199889877000	1.2790289142474800	0.40093455194446800	23.88369131079110	34.197053042237800	fork	colored	cooled	y	y	y	y	y	y	n	n
1691	9.408500208548270	196.57506293993500	1.2101101385389700	0.42239444234502500	14.547118844389700	29.30779937800470	fork	colored	cooled	y	n	n	y	y	y	y	n
1692	5.953992063487690	335.32219739731500	1.2314570475324800	0.868080562136751	17.57501568728700	17.174439009600400	theodolite	mono	cooled	y	n	n	y	y	y	y	n
1693	1.9588184955866700	595.63461183032	0.8040916797279630	0.8128115527591070	18.266278947072600	31.07907981268680	fork	colored	cooled	y	n	y	y	y	y	y	y
1694	2.1824424507098900	475.5122112888400	0.8272115263821170	0.9821528671879640	10.231007215636700	25.278555325460700	fork	mono	cooled	n	y	n	y	y	y	n	y
1695	2.2573810048521500	431.3582989905000	1.8702552466103500	0.205543520216589	23.728674115155500	18.45259100623470	german	colored	cooled	y	y	y	n	y	y	y	y
1696	8.650143062947910	351.3562267635200	1.664365266629860	0.8029463541321280	13.436875267359500	25.626565204389700	fork	mono	cooled	y	n	y	y	y	y	y	y
1697	6.212316232425170	204.14642366550900	1.7788530204792000	0.15403086158031900	15.419479720070300	22.873761134737800	german	colored	cooled	y	y	y	y	y	y	y	y
1698	9.566276320571050	227.64868286184900	1.53252456212723	0.438994153433223	13.230089189318000	17.369620296208300	theodolite	colored	cooled	y	y	y	y	y	y	y	y
1699	6.320153389165140	550.213252357987	2.5239735930350900	0.7644579097692980	23.763802112111200	14.722439041115300	fork	mono	cooled	n	y	n	y	y	y	y	y
1700	7.1475668990659200	512.9482396843750	1.9203041580664500	0.573014792294827	11.494444607806300	19.427343500190300	fork	mono	cooled	n	n	y	y	n	y	y	y
1701	9.35362684099831	22.82724259513930	2.2526143924097800	0.6526962549720870	18.531163542970400	18.879575805155300	fork	colored	cooled	y	y	y	y	y	y	y	y
1702	0.18878384360914300	434.24435538940600	1.7392095789280100	0.7327057649553450	14.623289149662300	27.75518184021640	fork	mono	cooled	n	n	y	y	n	y	n	y
1703	8.0039687003481	292.36931091002000	2.8997388909480400	0.38557984000603100	15.814502078273600	15.479161224306800	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1704	3.8971192792898400	222.2755870893070	0.6580298012965390	0.4777179066896590	18.408687351335300	18.61140678222790	german	mono	cooled	y	n	n	y	y	y	y	y
1705	9.679969774150480	104.74162271428000	2.1469668883528600	0.3324607952010570	14.264148490365300	13.646928711206700	german	mono	cooled	n	y	y	y	y	y	y	y
1706	5.906244733495420	156.61571816601200	1.1436252637574100	0.14094050342279500	9.212918965726030	24.012522839028800	german	mono	cooled	y	y	y	y	y	y	y	y
1707	6.5172236638357500	267.6009914365210	2.148663361859190	0.24343738970698900	17.72317181235360	25.546909685342900	fork	mono	cooled	y	y	y	n	y	y	y	n
1708	1.5090991276779600	181.82839974408400	2.4533540363680800	0.869077739786753	19.123019159557200	16.232282761541800	fork	colored	uncooled	y	y	y	y	y	y	y	y
1709	4.507194762860660	203.4635833327590	1.862957523360270	0.8167971596804780	24.813350953956700	34.4317911244671	fork	mono	cooled	y	y	y	y	y	n	y	y
1710	7.933790710804310	325.2816849295600	2.73696326921012	0.6738248786152870	15.601002576513100	14.759002171682100	fork	mono	cooled	y	y	y	y	y	y	y	y
1711	3.2353453923942200	104.74777209584500	1.8125251566275200	0.8644377883314550	8.629799922684760	22.82061800496500	german	mono	cooled	y	y	y	y	y	n	y	y
1712	6.349432470811800	478.25034934184600	2.4618169855628700	0.5432215585930150	16.591647707312800	15.711005473779400	fork	mono	uncooled	y	y	y	y	y	y	n	y
1713	8.2764883496911	43.542047438480800	2.0569631481705700	0.32912675146208100	8.145355242599040	31.003456510486900	theodolite	mono	cooled	y	y	y	y	y	y	y	n
1714	5.1708296127342600	106.946782784438	1.61890408317892	0.6326016596827650	17.358837072808200	25.079982977991200	fork	mono	cooled	y	y	n	y	y	y	y	y
1715	7.610080228595300	366.94779593027700	2.216437935419070	0.19489140548923000	11.053284435127700	29.811841032889600	fork	colored	cooled	y	n	y	y	y	y	y	y
1716	2.81076028287155	5.232815455698740	0.7228346253436800	0.222621519518722	9.080989204995680	21.815560474790700	fork	mono	cooled	n	n	y	y	y	y	y	y
1717	3.0926747851131500	541.2629813231020	1.5288064014750700	0.11166851956536900	15.778826666824700	29.23483752995200	theodolite	mono	cooled	y	n	y	n	y	y	y	y
1718	6.580271065879470	331.867968525971	0.8767550051552630	0.13381942757846500	20.54969646401700	24.61991165959380	fork	mono	cooled	y	y	y	y	y	y	y	n
1719	6.353105994760300	436.402541791618	1.7268325579331700	0.6792337951797280	14.904131266472700	17.602198638795700	theodolite	mono	cooled	y	y	y	n	y	y	y	n
1720	9.167831857748160	95.06781485434140	1.5170170644341200	0.9600755593337900	17.76365359894900	33.65960359946520	german	colored	uncooled	n	y	n	y	y	y	y	y
1721	7.396344281316370	36.73840916943650	1.063606455433660	0.7666823136706930	22.224457829289400	20.1846893142768	fork	mono	cooled	n	y	y	y	y	y	y	n
1722	2.1768162360962800	67.93291884347110	2.320463615310280	0.13352024248661300	14.189912505187100	24.746186800889900	theodolite	mono	cooled	y	y	y	y	n	y	y	y
1723	4.906343065331020	198.02227827600900	0.9347366827565010	0.47554842232678700	23.584122399935000	29.856610523120400	theodolite	mono	cooled	y	y	y	y	y	y	y	n
1724	4.351889313067300	133.5876758620280	2.9047979217234000	0.9239092077273680	11.527718062793700	30.22778168113260	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1725	8.09661304413458	347.5009524684620	1.0240696974617300	0.5856033323639420	15.207531902035500	20.95551296678410	theodolite	mono	cooled	y	y	y	y	n	n	y	y
1726	4.363366688691500	413.5393235030580	2.182823520551090	0.5314347231385950	13.465224273339800	23.201310332193700	theodolite	mono	cooled	y	y	y	n	y	y	n	y
1727	5.346175943379700	585.537359228069	0.19135243858410700	0.4836373851979340	24.52655335271880	28.09749034369310	german	mono	cooled	y	y	y	y	y	y	y	n
1728	4.473140018892160	290.93954551197100	2.0923305905577800	0.20688173086044800	15.61791948210700	33.45632239769650	fork	mono	cooled	y	y	n	y	y	n	y	y
1729	1.4749464348212800	520.724752940346	2.6340656074644200	0.7900035420304080	22.809952338727200	19.201992354078100	fork	mono	cooled	y	y	y	y	n	y	y	y
1730	7.22456535953667	567.7126197181040	1.118872089336740	0.18996314554515400	11.618866329940900	20.431188967206500	german	mono	cooled	y	y	y	y	y	n	y	y
1731	3.0607915962076200	93.79912434385040	2.515128589199440	0.25764063310183200	21.076891905933300	27.169012060922500	german	colored	uncooled	n	y	y	y	y	y	y	y
1732	2.9152083730364500	479.58548819612400	2.5528058775378900	0.1175700565217230	17.030466790255800	12.885056663336800	theodolite	colored	cooled	y	y	y	y	y	y	n	y
1733	1.3769882935246500	529.588763679295	1.0311246082546000	0.2399568164603990	22.959351835376900	17.772985033759700	theodolite	mono	cooled	y	y	y	y	y	n	n	y
1734	9.295424777548490	444.1101338509590	0.5659049642662290	0.15749789017472400	23.870857687228500	30.107042122804600	german	mono	cooled	n	y	y	y	y	y	y	y
1735	3.1293374527136300	587.2510285428100	2.463968194228580	0.6777460264674070	13.040925088055700	12.735779569806100	german	colored	cooled	y	n	y	y	y	n	y	y
1736	3.430682644575780	241.95723328013500	0.4690501067259720	0.584361140203564	20.261987522607800	24.893170074427600	fork	colored	cooled	y	y	y	y	n	y	y	y
1737	9.023988760441530	103.66230445579100	0.8657953243337850	0.7431177097308830	23.81941457795300	33.53898716458400	theodolite	mono	cooled	y	y	n	y	y	n	y	n
1738	1.976206953010090	582.8630310767300	1.4159152403946800	0.9996736245304770	21.60484375546160	23.613922244300900	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1739	5.870816337488460	452.93466904987000	0.4783744632440520	0.8865768178537480	8.56609034081422	20.252156600606500	german	mono	cooled	y	y	y	y	y	y	y	y
1740	8.203175635307150	535.118303047058	1.5898307195398600	0.9260180691332150	17.7018648673214	26.108778115459800	fork	mono	cooled	y	y	n	y	y	y	y	n
1741	0.3053006856920480	359.5933879964940	1.9222985988988400	0.35517913866372800	11.533966695683100	14.269024181916300	theodolite	mono	cooled	n	y	y	y	n	y	y	y
1742	4.79696578427391	463.38134588885100	2.5652809683432500	0.2318953907927850	17.278079009565400	14.696595719638600	fork	mono	cooled	y	y	y	y	y	y	n	y
1743	3.9311855775369100	313.47621525115400	1.6651274012210200	0.10742609955939000	22.29063039159830	16.595111493280100	fork	colored	cooled	n	y	y	y	y	y	y	y
1744	7.057169519544730	306.2814718306630	2.983167213224470	0.7188756055097920	10.95771038185150	28.505251265522400	german	mono	cooled	y	y	y	y	y	n	y	y
1745	3.153728229689120	336.0737413958810	1.2102838333264600	0.2494792604927980	11.455455835243300	29.280548432148100	fork	mono	cooled	y	y	y	y	n	y	n	y
1746	6.643776190595500	104.69203064734500	1.6619897195158000	0.25056985189339100	12.93041862692060	22.512208796856000	theodolite	mono	cooled	y	y	n	y	y	y	n	n
1747	3.044870322660810	168.4115941999010	2.0673159580791400	0.29585836374346900	12.719657826844600	25.13638717585670	fork	mono	cooled	y	y	y	y	y	y	y	n
1748	8.670450486761490	542.4158678517950	0.32785958985576000	0.43081474558477200	13.163863040602400	13.389870684240700	german	mono	cooled	n	y	y	y	y	y	n	n
1749	4.289130502275330	134.5138059745170	0.10886538691352100	0.25186154078314200	10.01043750241390	24.032427239267800	theodolite	colored	uncooled	y	y	y	y	y	n	y	y
1750	0.34957902256790100	411.1394596957080	1.0366989891287500	0.7569809815333400	23.231396342321400	24.46412583382710	german	mono	cooled	y	n	y	y	y	n	y	y
1751	4.331935663259820	279.7298637358650	2.277834930007680	0.9181704914937370	15.72422986987160	12.006940336960000	fork	mono	cooled	n	y	y	y	y	y	y	y
1752	2.9265953194980400	137.66044375697400	0.9370592604987860	0.1023181090047780	15.475937942448500	31.3125449928419	fork	mono	cooled	y	y	y	n	y	y	n	n
1753	1.616407756771430	357.0398741559840	0.8586750584223420	0.4565961446759960	14.06180049800420	22.027569195703900	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1754	7.452732776618790	185.29556196604400	1.3251478248321100	0.3275705238825460	21.730686798932100	12.402621824462900	fork	mono	cooled	y	n	n	y	y	y	y	y
1755	7.683692373340150	152.0976307784420	0.7257383408389320	0.25821289557768600	22.74380943172350	20.873418402597200	fork	mono	cooled	y	y	n	y	y	n	y	y
1756	3.40524894810881	201.8742419506610	0.4042256431965820	0.566778104624227	23.578831069559000	20.80986127678420	theodolite	colored	cooled	y	n	y	y	y	y	n	y
1757	5.000261207471850	147.46680504963300	2.2148507920346500	0.9633720692856450	21.98144593382250	12.36669349614990	german	colored	cooled	y	n	y	n	y	n	y	y
1758	2.7793459372161900	311.48773696106700	2.544574315701360	0.17201175544421400	23.754178177022900	32.32711600437170	fork	mono	cooled	y	n	y	y	y	n	y	y
1759	6.4257662085372500	572.409231473602	1.16934400797992	0.5680332564922430	24.034046712165400	30.080757186657900	theodolite	colored	cooled	y	n	y	n	y	y	y	y
1760	9.626374741042690	300.46257255371400	2.8638629483244200	0.947654030367301	11.709075588364900	12.54554923786550	german	mono	cooled	n	y	y	y	y	n	y	y
1761	2.5138602943629300	582.0376082073430	1.6762209355850000	0.21346017528669100	17.826325073497900	29.116553471352500	german	colored	cooled	y	y	y	n	y	y	y	y
1762	4.821776736398220	430.43238243372900	2.2750943628572400	0.6815313756042710	19.63947930967770	28.545029683727200	theodolite	mono	cooled	n	n	y	y	n	y	n	y
1763	4.269865238973710	50.84312673112620	1.336477759245070	0.47766003150841500	15.94083319771720	16.839262189014800	german	mono	cooled	y	y	y	y	y	y	y	y
1764	1.9476226530975300	417.30789643143600	1.1817347465881000	0.9980283227469460	24.460821558537000	16.714539984420500	fork	mono	cooled	y	n	y	y	y	y	n	y
1765	1.7711768876362100	313.4052010699600	2.3246889572814000	0.4892375829947100	11.513900989034400	31.5570992806137	fork	mono	uncooled	n	y	y	y	y	y	y	n
1766	4.461656919541610	98.02237102273430	0.23083691973468100	0.16474750977170700	22.321924644394500	15.24063984150280	fork	mono	cooled	y	y	y	y	y	y	n	y
1767	0.40915891736624200	387.4576978821530	2.5215917299499300	0.6507113315248990	17.60429031456000	28.11516426225350	german	mono	cooled	y	y	y	y	y	y	y	y
1768	0.892933701752572	14.07577562410750	1.7025458614224700	0.9144156660533030	21.72494557304270	17.875833699839700	german	colored	cooled	y	y	y	y	y	y	y	y
1769	1.480152449782180	547.6439567532150	1.144159904360630	0.12296574441755700	14.463987475823900	25.528635728664000	fork	mono	uncooled	n	y	y	y	y	y	y	y
1770	9.158559520767120	477.3560865808080	2.2651834535615100	0.5189961374551890	16.20484629700850	29.207284513362700	german	colored	cooled	y	y	y	y	y	y	n	y
1771	3.2912183515574	464.59352596815000	1.8042401281986400	0.5990129497611130	20.429353704400200	34.43781881541290	theodolite	mono	cooled	n	y	n	y	y	y	y	n
1772	7.304967458016140	77.26683119437690	1.4744196274050700	0.7935167599258310	15.433537920209100	14.028368680718000	fork	mono	cooled	y	n	y	y	n	y	y	y
1773	1.053225595722630	522.0881113246700	2.5846335216295100	0.5570469709337670	19.86071175636310	16.53735464523210	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1774	5.866522324142240	114.4874120781830	2.851390065155480	0.5429521858371250	17.77823660048700	21.58478662506890	fork	mono	cooled	y	y	y	y	y	y	y	y
1775	4.044994728876540	474.339930098172	2.30881771672765	0.9796338206267890	14.56029155009290	16.123850814568100	theodolite	mono	uncooled	y	y	y	y	y	y	y	n
1776	8.089818515354490	420.2280096682390	0.3833246190466780	0.5392732291618140	10.94229081464730	17.556192116265000	fork	mono	cooled	y	y	n	n	y	y	y	y
1777	3.7724032472578100	224.4959458421600	2.3507570049748300	0.5357779050956650	13.033332675560700	18.11021552092590	fork	mono	cooled	n	y	y	y	y	y	y	y
1778	9.026914691413960	84.22263602093740	2.212515635870650	0.3867778441687130	20.218685773110700	14.564051309217400	fork	colored	cooled	n	y	n	y	y	y	y	n
1779	8.40294557267463	392.0990607761790	0.6782950412168340	0.7819533457356130	8.088120791536970	22.310384426727500	fork	mono	cooled	y	y	y	y	y	y	n	n
1780	3.2966627164255000	307.15018442180000	1.4652187008537000	0.3229864041683410	24.64724029091490	23.10679351193080	german	mono	cooled	y	y	y	n	y	y	y	n
1781	9.919896123624070	278.54838107788600	1.8441510818860600	0.8841697128688970	12.65657758359700	22.225332352791500	fork	mono	cooled	n	y	y	y	n	n	y	n
1782	9.521750022005320	474.1217824237320	1.941563413369240	0.4819883848143720	11.331978870593100	19.862593458331300	german	mono	cooled	y	y	y	y	y	y	y	y
