UID	EID	site	longitude	latitude	altitude	time_zone	daylight_saving	water_vapor	light_pollution(m/sas)
756	34	Llano del Hato National Astronomical Observatory	-83.70848018876478	17.493794638950874	2762.2522144690142	UTC-5	n	2.8507456113052303	20.695345129655585
757	1193	Atacama Cosmology Telescope	119.12539048047569	23.309372491819293	3963.619398538209	UTC+7	n	4.079954822341482	19.565452989151407
757	1282	Gornergrat Observatory	-69.07056396619232	10.248790680588511	532.0363975948658	UTC-4	n	9.76620724970158	23.458871258641032
758	1845	Barcroft Observatory	58.63782122953222	-62.625759127326056	3710.0691652736855	UTC+3	n	0.3318371195899783	16.395389305182963
758	859	Plateau Observatory	31.458429098102584	58.95373158168269	1554.4162937250617	UTC+2	n	7.702224757718112	15.31445910978589
758	1977	Llano de Chajnantor Observatory	-117.4036542232788	-27.75934439126721	1030.3989095032098	UTC-7	n	8.436967312828402	20.28608542854321
759	1020	Llano del Hato National Astronomical Observatory	32.38639280371075	-4.119905313063455	4554.077984211189	UTC+2	n	1.3221432592885385	22.652769395154408
759	824	Llano de Chajnantor Observatory	110.75002398415323	78.44403588349607	248.34744477814132	UTC+7	n	8.073652344018143	17.067182133858175
760	428	European Extremely Large Telescope	-36.27141577572317	1.8849373944563297	3058.333335285144	UTC-2	n	9.849748631623092	18.713049251515674
760	1735	European Extremely Large Telescope	-177.2651878057377	-10.939617959339076	3443.733867680278	UTC-11	n	9.815609254902807	20.892760493660738
760	1049	Receiver Lab Telescope	-129.5602284636135	-53.57780923843812	2599.08235333134	UTC-8	n	7.4514585692490005	16.691502047745693
761	1749	Plateau Observatory	107.18797874458285	-74.85291789127137	3646.208487502717	UTC+7	n	2.110737534965125	18.16622529019439
761	109	James Ax Observatory	-98.67007558599634	14.928160382929876	428.3163112788503	UTC-6	n	9.205150845004418	17.048902884498734
762	98	Barcroft Observatory	-26.230893779660505	-61.731901835209435	4428.6258897321	UTC-1	y	5.406048109665992	19.656807660990747
762	176	Concordia Station	20.65892807986808	-27.79948367737645	2222.4578925958326	UTC+1	n	4.7284789495730974	22.370537424649054
762	413	Yangbajing International Cosmic Ray Observatory	60.44134825469243	-61.49580276113493	3677.955402113983	UTC+4	n	6.584979283917942	22.563120315921697
763	1445	Large Millimeter Telescope	-121.9699690135054	-19.24306338430931	3879.954620539616	UTC-8	n	4.844217989120245	20.02481626980937
763	1014	Indian Astronomical Observatory	153.79670290594925	-68.58453017858511	3623.522322620559	UTC+10	n	7.257852670003067	21.297477598587392
763	1249	Mauna Kea Observatory	-30.432501184989604	-79.31331045661767	5192.912769655956	UTC-2	n	1.2551439073519175	18.34880165344561
764	243	Mount Graham International Observatory	33.048372566537466	-6.356583883893336	4515.668227185076	UTC+2	n	5.825302396909375	15.442130837591755
764	867	Notre Dame University-Louaiz Observatory	21.682690891051408	24.534956583182392	418.00003337462766	UTC+1	n	6.339858377339884	15.042488855933476
764	1070	Chacaltaya Astrophysical Observatory	74.41400556911691	15.005044623833895	5183.8009779248605	UTC+4	n	7.884364647681202	20.970759581172445
765	1798	University of Tokyo Atacama Observatory	167.36503153009375	-4.443342317721161	966.532406132868	UTC+11	y	8.580853652881693	20.76215568871937
765	1364	Llano de Chajnantor Observatory	-88.23339577414299	20.543843415645284	2444.2282840288212	UTC-5	n	0.7004818034160898	18.722747892959607
765	689	Indian Astronomical Observatory	-171.3161396173291	1.5616509781136043	559.8557910132562	UTC-11	n	0.07547883004559885	15.151263288254906
766	1830	Mount Graham International Observatory	93.2398419294345	-9.9457073090595	149.79495666976743	UTC+6	n	5.840244910200161	19.48124381444517
766	929	Haleakala Observatory	-134.03573349820078	8.226598595121986	708.2366053998243	UTC-8	n	7.266021859775827	22.718262882796747
767	550	Gornergrat Observatory	71.47027096937887	55.772590838540594	4464.103789538136	UTC+4	n	2.0789793118095226	24.960258641464552
767	1057	Large Millimeter Telescope	-62.94861514234326	-41.14702662989641	783.6745595438797	UTC-4	n	6.021790966513153	24.657536249722586
768	518	Chacaltaya Astrophysical Observatory	-107.88709547423849	-71.73640756594335	584.9850994254763	UTC-7	n	3.3988934167502025	19.89822669485161
768	742	Iranian National Observatory	-171.9883398898379	-13.531238645071285	2899.8610372909343	UTC-11	n	8.304332257521729	24.294518096178837
769	1903	Indian Astronomical Observatory	148.35872268001842	-40.2723931904046	919.9126542703192	UTC+9	n	9.398593128626887	23.12043043984339
770	1667	Magdalena Ridge Observatory	122.69153077437477	2.1441331722984955	903.6595308806236	UTC+8	n	3.647333862764025	22.63473614522421
770	946	Large Latin American Millimeter Array	111.66829925163195	0.9458310812771488	538.4331747024859	UTC+7	n	1.8692600945472937	24.44994089963097
771	1606	Very Long Baseline Array	-64.6069402297855	16.156112338260783	4677.746051708409	UTC-4	n	1.06667121625605	16.970176294953802
772	737	Receiver Lab Telescope	128.76032117539506	49.423184831817544	4926.729036348591	UTC+8	n	3.5762437187421026	24.27460432197812
772	122	Atacama Cosmology Telescope	168.94405216226585	-30.979772492320627	761.4053402330939	UTC+11	n	4.782932081888836	16.634015162276082
773	347	Chacaltaya Astrophysical Observatory	43.79890842725917	15.813806929800876	789.9615756795047	UTC+2	n	4.116529277195216	18.74403090345451
773	403	James Ax Observatory	-6.929726085511391	17.279191983346664	5186.99420769602	UTC+0	y	0.22732019850914556	15.400192552639178
773	399	Plateau Observatory	135.8290386845917	-49.60024915324503	1001.9968230119252	UTC+9	n	9.465042443047542	15.507517298466249
775	918	Gornergrat Observatory	-157.33800024888555	-39.131993934507	2812.554038741213	UTC-10	n	0.8543643035295245	23.849459933820658
775	1880	Mauna Loa Observatory	-95.33537024510169	2.3177113676632928	27.123649398013995	UTC-6	n	7.411582733968442	19.579925596217254
775	1478	Barcroft Observatory	165.91122251893853	-70.03474903888372	4328.226849666103	UTC+11	n	6.965779258605162	20.047690044086725
776	1927	Iranian National Observatory	12.477206896462036	-13.0446254982229	1912.1989473889334	UTC+0	y	2.839140568611068	23.179586375405112
776	1051	Concordia Station	-65.14915007598671	-16.282857611958086	991.7929526369031	UTC-4	n	2.2166206410807328	17.003036925780414
776	279	Yangbajing International Cosmic Ray Observatory	-24.24240648240439	-56.8306255968135	432.1432783714006	UTC-1	n	8.135497908131942	21.308022865238854
777	500	Mount Graham International Observatory	-26.37876878832645	-12.346321394416465	1842.6746812795004	UTC-1	n	0.7851984804892997	24.227744258835077
777	1370	Sphinx Observatory	104.11164774476515	61.51022402498103	2151.013810003581	UTC+6	n	3.423488108030004	24.91068448234305
778	1148	Receiver Lab Telescope	151.36326617686444	-79.83717158265988	1193.6739583212066	UTC+10	n	2.602597396154541	22.939808016837482
778	1760	Notre Dame University-Louaiz Observatory	70.48741323798492	59.027409519977816	4951.094658052083	UTC+4	n	7.759497087053453	23.27583517001029
778	1322	Indian Astronomical Observatory	-115.4602526612578	-21.56346997614879	3584.004056437391	UTC-7	n	3.468223715944978	16.68604172565647
779	624	Meyer-Womble Observatory	-21.37631593345128	-22.94530210438456	4622.555410549242	UTC-1	y	2.1081532294386705	17.385730490965315
779	1612	Shiquanhe Observatory 	52.33276098200478	-32.184977578938714	1678.1587391475089	UTC+3	n	6.82855964845552	17.8909814021656
779	1902	Magdalena Ridge Observatory	-48.3895031017985	-72.45105390962935	3717.136531309743	UTC-3	n	0.6563753969844155	21.3770076342542
779	630	Receiver Lab Telescope	4.9642785924002615	71.28935391135387	1974.7190407693165	UTC+0	n	2.7330664340200035	24.67280884738596
780	1303	Sphinx Observatory	65.97093614894237	14.066864609483574	1436.4217566149325	UTC+4	n	6.617481361709603	16.000421772360152
780	177	Atacama Cosmology Telescope	95.989318843339	-59.45962525840302	4910.49952162626	UTC+6	n	2.4458654119215857	17.094756063612948
781	1062	Meyer-Womble Observatory	3.39464748938704	-2.4386598932108825	2609.5648124788104	UTC+0	n	8.462943991076177	16.852781359645572
782	1618	Llano de Chajnantor Observatory	133.14705418922023	-9.360209592043974	2107.7248898373427	UTC+8	n	0.7544045434507041	17.363523678521435
782	39	European Extremely Large Telescope	-67.9732062678083	-31.36909731615848	3164.0267681214677	UTC-4	n	1.4038455560412766	15.849714141533225
782	433	Iranian National Observatory	-27.547918425608007	-27.59961486094932	2964.7437874102143	UTC-1	n	1.7440094964268649	22.91058110702216
783	1354	Mauna Kea Observatory	-146.2483094951984	32.953345106771195	4470.025864146637	UTC-9	n	9.39764124584049	20.269794041942077
785	458	Large Latin American Millimeter Array	-161.16880839922112	40.32816429214276	966.7093941378963	UTC-10	n	1.8733145521616577	22.553663846218125
785	1849	Magdalena Ridge Observatory	-83.56056490821678	-13.845658838748975	724.3759650515573	UTC-5	n	2.0251346825459198	20.200774861178886
786	1242	Large Millimeter Telescope	80.08439546911512	28.24540286185737	1515.2997420689674	UTC+5	n	5.6884813368198826	23.80141149709929
786	1396	Yangbajing International Cosmic Ray Observatory	-13.837217962346216	-15.918686859500895	2339.8191343607764	UTC+0	n	3.590688600298906	15.059306955386367
787	226	Indian Astronomical Observatory	137.13334080132807	-70.35004895464239	1423.5581500741714	UTC+9	n	1.9304313824825392	24.752746240957233
788	1647	Concordia Station	110.95043675816868	-28.75147276417573	3429.964826911096	UTC+7	n	3.8332561579159967	19.90236970261756
789	1038	Shiquanhe Observatory 	149.5871629062303	-58.79606829331932	1747.8371161248083	UTC+9	n	7.08038041366272	16.081651260568222
789	561	Iranian National Observatory	-22.90858684226214	-72.13595915880825	1928.7659576117212	UTC-1	n	5.605767539994801	16.824617040846018
789	284	Mauna Loa Observatory	-15.905275886056671	70.91431446244712	2827.3003590797	UTC-1	n	9.69074632857315	18.934500826798434
790	980	Gornergrat Observatory	63.43132228353983	62.33117967999675	834.0078740020924	UTC+4	n	7.758570458801807	19.60236399681862
790	582	Llano de Chajnantor Observatory	37.19774031157468	-40.624141869257066	4686.389891656442	UTC+2	n	9.488272693604427	22.98476943432497
790	55	Shiquanhe Observatory 	-133.66677211090007	-9.82987995943931	1104.2992247847776	UTC-8	y	4.205010653963674	21.704905929816327
790	1112	Notre Dame University-Louaiz Observatory	87.98360495463982	-12.803731325630453	18.148661218191013	UTC+5	n	9.866233176800119	15.298893133297502
791	1752	Yangbajing International Cosmic Ray Observatory	115.23679777731462	13.561578133379856	2450.1935317861653	UTC+7	n	5.95990893702441	22.830159903641146
796	1570	Gornergrat Observatory	57.284831764288406	52.558434283267395	4952.572148839025	UTC+3	n	9.944969424479675	20.193940529129513
796	704	Llano de Chajnantor Observatory	-170.25103631568982	-75.60601738285408	4398.587521413007	UTC-11	n	9.96068996380359	15.109275368443141
797	404	Llano del Hato National Astronomical Observatory	43.28877529162551	-14.302895908388974	1434.5542518279901	UTC+2	n	8.31439445572072	19.57633144372186
798	565	Magdalena Ridge Observatory	165.86051009182262	-39.02799764849581	796.1998359518332	UTC+11	n	5.293386254813567	17.849561707244927
798	993	High Altitude Water Cherenkov Gamma-Ray Observatory	150.88833120145478	-72.11284947124621	1490.023690020412	UTC+10	n	0.6356591752899099	22.968359962079877
798	1553	European Extremely Large Telescope	-0.4982849408222876	38.594533510327956	3237.4899424395776	UTC+0	n	3.7656456135256144	15.154920536816835
799	1568	Atacama Cosmology Telescope	159.4054379358273	-12.950500022620163	4558.087351459478	UTC+10	n	4.351074675700712	21.570276130438625
799	818	Magdalena Ridge Observatory	134.89551344769302	-68.33807752374399	2105.1436428416137	UTC+8	n	3.9491326422069175	19.558434772304427
800	857	Notre Dame University-Louaiz Observatory	-85.32994089171963	-74.62670417148072	1532.241196947762	UTC-5	n	0.09535156858956118	24.13757333244845
800	35	James Ax Observatory	53.29596434192511	14.523076021859596	47.34029958777065	UTC+3	n	1.456080802097668	20.306467200305427
801	776	European Extremely Large Telescope	177.5176643850976	23.71338475106555	1430.1681692820114	UTC+11	n	1.368504201826468	17.750796441357856
801	97	Magdalena Ridge Observatory	-106.57544805542842	55.88714167533973	3866.488550429488	UTC-7	n	9.18638708291207	18.671135988778595
802	245	Llano de Chajnantor Observatory	-177.89924116171505	-45.42407392728828	4694.647157741776	UTC-11	y	1.000663146674914	17.57568761635229
802	1240	Shiquanhe Observatory 	158.4225706739899	57.16564382836504	1411.9347275075597	UTC+10	n	2.6131806887256754	24.875531174298736
804	664	Sphinx Observatory	163.74606428444514	-34.00604919693249	3275.3697754151067	UTC+10	n	9.06636988344703	24.763745120750485
804	1944	Large Latin American Millimeter Array	-110.18241040274091	34.348916584712725	4920.651272181784	UTC-7	n	7.783626445412003	18.075055923693785
805	609	James Ax Observatory	-63.36320601596141	-23.249606789864718	4481.058274696623	UTC-4	n	7.686623680926994	21.601208415577183
805	1004	High Altitude Water Cherenkov Gamma-Ray Observatory	-99.88799191360388	-49.786944619072536	3653.7141004666296	UTC-6	n	4.6769051857915445	23.64436410729529
806	794	Haleakala Observatory	12.001786619998569	6.901988154041987	4189.282653264787	UTC+0	n	0.659836020940624	18.161466208400334
807	1159	Large Latin American Millimeter Array	69.54817208938616	-28.4346889019647	491.8158124205569	UTC+4	n	0.0495069842995699	18.27231584549145
807	69	Llano de Chajnantor Observatory	-151.21896730787816	40.14968481812059	26.04740016948766	UTC-10	y	4.279919121166022	16.322363780417714
809	1103	Concordia Station	11.933724190293136	49.95479358925758	5058.320201771263	UTC+0	n	5.373000469480366	18.14558422273571
809	1351	Magdalena Ridge Observatory	144.7532901982438	55.359394907971364	699.1977375731282	UTC+9	n	5.9562713828068174	23.81169270442163
810	1782	James Ax Observatory	169.66531879478543	7.922790362535495	1752.9695016470835	UTC+11	n	5.516274957284152	24.533005146784163
810	635	High Altitude Water Cherenkov Gamma-Ray Observatory	-155.67053456259967	-76.28329605232865	3799.272352063285	UTC-10	n	6.669370430670113	20.802375758446253
811	1392	Mount Graham International Observatory	65.61097566354562	8.837405453148337	1577.3461395528134	UTC+4	n	1.0495699813529225	17.27174764717967
811	543	Large Latin American Millimeter Array	-19.901201598689653	2.739713951264392	4463.752115711127	UTC-1	y	6.606736949378008	17.232831892696186
812	1864	Haleakala Observatory	-115.21890763320494	37.42780611816259	3031.822391544357	UTC-7	n	7.934482987230745	16.56808813629249
813	1713	Meyer-Womble Observatory	79.34580203978851	4.668767469831536	3130.509165702177	UTC+5	n	2.0745421102339243	24.573808609609515
813	1291	Notre Dame University-Louaiz Observatory	84.24111983495352	54.67792407924389	2109.4044824862	UTC+5	n	0.8084300617340878	23.236005073645323
814	615	Yangbajing International Cosmic Ray Observatory	52.63239223615631	21.73321738369995	4373.874132611186	UTC+3	n	9.214605096040014	24.848836927439088
814	222	Llano de Chajnantor Observatory	174.4371064188821	32.86747900534765	336.6550869368002	UTC+11	n	6.716710912770338	23.762245496042734
814	542	Llano de Chajnantor Observatory	-17.707000924664754	61.99642080923749	4597.532778436099	UTC-1	n	8.01732959953902	22.02568586057048
815	969	Very Long Baseline Array	-7.33114069846016	2.8469061912874736	390.16731077671415	UTC+0	n	6.923284143080634	18.76222026760616
815	891	Sphinx Observatory	-106.16548040144629	70.08629847553232	5026.7024053031655	UTC-7	y	6.830052847104111	23.638782642750147
816	1448	European Extremely Large Telescope	-62.45680238158434	-61.505338761211455	4830.65906091758	UTC-4	y	2.7372698418836072	19.711873802078443
816	882	Mount Graham International Observatory	-44.229341833327815	41.319206803221185	426.39937448041616	UTC-2	n	0.5345299074889753	16.24295019238547
817	965	Mauna Kea Observatory	0.31970220523848525	10.775799845809187	1595.0355501514746	UTC+0	n	4.427386980942484	17.198407688701504
817	264	Llano del Hato National Astronomical Observatory	-106.22827993920777	23.90754738615945	3368.672026629613	UTC-7	n	6.433596688203447	16.43022710780616
817	1642	High Altitude Water Cherenkov Gamma-Ray Observatory	-71.91902823626674	14.617784196774325	321.7026577768407	UTC-4	n	8.743982168997674	21.4696242967415
817	236	Large Latin American Millimeter Array	36.56662929101543	-72.66903240894365	4024.873584695565	UTC+2	n	9.075951012115892	15.95784659653888
818	708	Large Latin American Millimeter Array	-125.2789064289621	20.29440631558755	1374.2989495013476	UTC-8	n	9.001116258861202	18.940703104944898
818	1770	Concordia Station	-140.90419560889023	25.124578124861454	36.817201691845455	UTC-9	n	4.913945927633108	17.01428498720635
818	1177	Meyer-Womble Observatory	-51.294968289810676	-10.472955517568963	3248.257029341076	UTC-3	y	3.4565203099630306	20.875655532076657
819	527	Magdalena Ridge Observatory	-98.52873260385086	21.75935080798681	4717.270675357249	UTC-6	y	9.527558627403687	17.246280000345067
819	379	Concordia Station	-146.85877144264762	-19.64394461025844	2464.43442927881	UTC-9	n	1.4637074323874508	18.57837771483869
820	83	Meyer-Womble Observatory	25.39551322295148	33.599968036987235	2297.383313918917	UTC+1	n	8.357774764061519	16.591329510121934
821	884	Mount Graham International Observatory	73.18852195262673	-22.890852725486607	2795.934356368617	UTC+4	n	1.4412927998769598	18.10265942530621
821	1591	University of Tokyo Atacama Observatory	-1.6303415223473792	-32.608471781043946	746.2466732638969	UTC+0	n	3.3985769235900176	20.832979951709746
822	210	University of Tokyo Atacama Observatory	97.18873155854185	-18.31003840635736	917.0910149567896	UTC+6	n	5.5154783645415995	18.43200502440403
822	729	Llano de Chajnantor Observatory	53.71110493687331	-72.92750788156485	3769.620404392652	UTC+3	n	6.704833410069457	21.24133483585188
822	1255	Atacama Cosmology Telescope	-145.04633291629102	50.11131923595312	3789.713866088495	UTC-9	n	7.095219312269143	22.707257737034922
823	253	Chacaltaya Astrophysical Observatory	-167.5259203645216	-16.83080317816664	4622.367677298888	UTC-11	n	4.636401803134072	19.229720572701584
823	733	Plateau Observatory	107.50975697729729	77.74598224162334	1631.3346969301035	UTC+7	n	7.7763827389404305	15.37368974197908
823	323	European Extremely Large Telescope	-73.72522573131793	54.68427268914854	2202.704629622695	UTC-4	n	6.898881277800455	22.456553717368287
824	1175	Llano de Chajnantor Observatory	45.81355250017583	29.1506424737638	1842.6718267905846	UTC+3	n	1.4414227837553062	18.910077439345038
824	1592	Chacaltaya Astrophysical Observatory	6.006440055945376	-6.78454560202978	3682.2166742255104	UTC+0	n	0.3133199921586205	18.38827998708802
825	1821	Sphinx Observatory	-153.0557064393125	18.56246238970707	4333.101692005666	UTC-10	n	9.829741475580844	16.664951007406554
825	1819	University of Tokyo Atacama Observatory	15.276332930137526	55.22108508772885	5173.574074188991	UTC+1	n	8.484386074736824	20.038931944542373
825	1316	Magdalena Ridge Observatory	-87.77603562104579	55.58752955287992	298.4584117022232	UTC-5	n	6.903769193626584	23.66728551359616
826	1604	Concordia Station	-163.4143283793219	42.055788537525785	1597.4164202176153	UTC-10	n	4.277032085357728	18.06005168699229
826	1284	University of Tokyo Atacama Observatory	-141.59906731939256	64.7149544642757	3950.901157208637	UTC-9	n	8.612414816870865	18.87566521781817
827	105	Very Long Baseline Array	-64.07427140951587	76.08255368234583	1650.4702915512341	UTC-4	n	0.493259319269076	21.86946566530043
827	677	James Ax Observatory	-1.835459768388944	-79.32652883464203	196.58888687624176	UTC+0	n	6.369037204475223	18.229603906658664
827	688	Magdalena Ridge Observatory	-176.11199326172672	-10.241028721915685	390.9321179093346	UTC-11	n	7.8976319818133875	19.521674356435405
828	1571	Notre Dame University-Louaiz Observatory	-46.8748745573369	63.36460256229168	3898.5010331867347	UTC-3	n	1.2027894879438017	23.251876939301162
828	959	Indian Astronomical Observatory	133.51828991350408	19.320382287803284	3396.171927289593	UTC+8	n	8.875600961452148	16.091322952971638
829	623	High Altitude Water Cherenkov Gamma-Ray Observatory	-47.375039361622036	21.83520442436568	1601.8820475337293	UTC-3	n	7.950839489289787	16.725868304331154
830	195	Large Millimeter Telescope	72.91476929928513	-76.12573945221659	838.6408524486721	UTC+4	n	6.8744805159386875	23.556455099698717
830	1740	Chacaltaya Astrophysical Observatory	-83.89664028837991	-17.88829359678342	1929.7699736068134	UTC-5	n	7.0972573480090055	16.168038330976106
830	1943	Indian Astronomical Observatory	-38.700029367222434	-62.072364919374884	1194.1283397090874	UTC-2	n	2.151531318149648	24.247958072256022
830	1739	Magdalena Ridge Observatory	100.91262330131048	11.945531066078214	4366.693491440828	UTC+6	n	4.248393323585065	22.662067139969825
831	1409	Notre Dame University-Louaiz Observatory	97.82758124050581	-57.0348109412261	2010.021780924874	UTC+6	n	8.435895987382134	18.48823859901852
831	1008	Receiver Lab Telescope	-3.495941359096548	-50.50949244680586	4149.918839855927	UTC+0	n	8.944350312907776	20.639052541525444
831	211	Receiver Lab Telescope	156.08083404417445	9.36591706391826	806.864282286102	UTC+10	n	5.320005377398761	18.005067772037368
832	1263	Mount Graham International Observatory	126.37912341293793	54.818029222060396	1819.2242219067816	UTC+8	n	5.586686342882637	16.245612306032395
832	1477	Indian Astronomical Observatory	114.58139691469351	-70.25946084331035	3627.5570701507295	UTC+7	n	5.3431511672729055	17.517533073237786
833	1757	Very Long Baseline Array	5.0949704483346645	-26.26446604335216	4055.756786702293	UTC+0	n	1.101187104933545	16.183790081397323
835	1380	Mauna Loa Observatory	154.10675147686882	-41.14247299061265	3007.0924054240368	UTC+10	n	9.769525208365783	22.56271587568644
836	1851	Notre Dame University-Louaiz Observatory	-38.39850951003081	43.503440412017056	4112.357313913308	UTC-2	n	7.512551488923367	20.894748455948807
836	1408	Meyer-Womble Observatory	-43.3954121081664	-5.720482692699108	3587.758434397157	UTC-2	n	9.680327382080606	16.58962054326029
837	1001	University of Tokyo Atacama Observatory	-110.58655356846212	79.68328235066122	4881.2739624428605	UTC-7	n	1.5467839623943358	15.860424211273635
837	52	Llano del Hato National Astronomical Observatory	-58.981849037750294	6.963549557724691	1278.007807417088	UTC-3	n	6.542638495885812	18.373118319996365
837	795	Llano de Chajnantor Observatory	-104.47469337844524	-24.70453726433979	1135.0631719678931	UTC-6	n	1.4386399062429522	22.66237989474453
838	387	Barcroft Observatory	-102.94266419360123	56.7809125567965	4605.294931693748	UTC-6	n	7.7986897434004465	17.93750474564655
839	533	Notre Dame University-Louaiz Observatory	-35.01894126555027	-62.72879884643152	965.024588800538	UTC-2	n	4.541773188306982	19.21379112804608
840	1549	Iranian National Observatory	150.2162563314668	-12.975602050629876	287.9797830669733	UTC+10	n	3.0086554221440687	15.142902952765533
840	746	Iranian National Observatory	-88.50270235023069	-21.85005599979004	2058.076966722753	UTC-5	n	9.873902149730998	23.05461048566876
840	416	Atacama Cosmology Telescope	-126.29454879730787	-23.613807404823376	1487.856298830469	UTC-8	n	9.897185384458027	17.018319300317092
840	126	Yangbajing International Cosmic Ray Observatory	142.98538081349727	-24.56991694134069	2298.2591723928354	UTC+9	n	6.782369522731472	20.98515146636529
840	1598	Barcroft Observatory	-77.52328631918911	-49.06937576764905	4853.6843332866465	UTC-5	n	3.725235629043541	21.34289689563884
841	766	Receiver Lab Telescope	-68.41005805685565	-78.51750707265056	4835.009080750643	UTC-4	n	8.467232623960061	20.436989460949803
841	1095	Llano de Chajnantor Observatory	176.25132792872122	-74.11983133273445	3845.626280215292	UTC+11	n	8.091759127441215	21.950820371613645
842	1167	Mauna Loa Observatory	-11.86274457591307	-62.297684614326016	299.84432464142037	UTC+0	n	9.632996114498788	16.148020431900758
842	1665	James Ax Observatory	-16.049448512565707	-19.397861771625813	1896.7956316669784	UTC-1	n	1.719259595154614	23.119493983140647
843	1501	Sphinx Observatory	-168.10778129661682	-59.61166632207839	3480.1116072077807	UTC-11	y	8.862008650107855	16.48809605370223
843	1621	Atacama Cosmology Telescope	-74.28530435796182	-78.83437830191599	111.17030247882664	UTC-4	y	7.1976380506762405	19.054163440721513
843	263	Magdalena Ridge Observatory	35.91786264309272	19.201063266952104	4241.003658626688	UTC+2	n	6.695675769251992	16.724474720078685
844	100	Chacaltaya Astrophysical Observatory	-174.93128878481343	54.220627964692966	2643.429658897099	UTC-11	n	4.758287640707844	24.86942788775799
844	652	Llano de Chajnantor Observatory	169.3023856525282	-2.530190771548348	837.7788453564192	UTC+11	y	3.444496152807248	22.088324528805
844	162	Very Long Baseline Array	117.51400820779695	-58.97857485872946	4573.055978254442	UTC+7	n	6.994901231562079	16.21244418573939
845	1892	Very Long Baseline Array	-2.702943192185898	-6.5725910142269575	5082.498287625536	UTC+0	n	7.355067842091161	18.407311572459605
845	166	High Altitude Water Cherenkov Gamma-Ray Observatory	42.27310741269858	-0.666765573433139	2999.0355522788896	UTC+2	n	3.01374250666304	23.034227640151663
845	1372	Yangbajing International Cosmic Ray Observatory	61.279962400864285	-56.42447454440868	1113.2450500641323	UTC+4	n	6.395797843468587	18.685032936485072
846	563	Gornergrat Observatory	-171.68844870861432	12.623594268619714	1170.8183828690092	UTC-11	n	4.215984637879422	15.41220928979228
846	451	Llano de Chajnantor Observatory	-26.85512325728923	-30.459567640576072	786.8871409692013	UTC-1	n	9.408633138314308	15.57877342542252
847	198	Mount Graham International Observatory	-76.55736286014096	67.9870603356938	1537.7902007143505	UTC-5	n	5.957664494578153	23.433316379363816
848	1361	European Extremely Large Telescope	117.95072869862749	-56.814161103588255	2963.8064107225932	UTC+7	n	4.131647300815667	16.138877078800704
849	184	Yangbajing International Cosmic Ray Observatory	54.84739361711185	14.997015054157927	3846.135416189511	UTC+3	n	7.0565715562646405	18.763060112959703
849	292	European Extremely Large Telescope	-23.552875527191617	-52.461198506174924	1487.6454650384862	UTC-1	n	4.612559223194204	22.55490602212346
849	130	Mauna Loa Observatory	-163.96219957093902	-1.4454911861211033	4702.742425089733	UTC-10	n	7.8801627364762785	16.63033548778998
850	519	Indian Astronomical Observatory	166.9021578694542	14.264121610478613	3185.1934822343433	UTC+11	n	0.10094848961081816	15.012678539314704
850	1311	Barcroft Observatory	110.20096531343431	18.640917606891197	4919.002964655016	UTC+7	n	6.632645780184442	16.95613255334668
851	1485	European Extremely Large Telescope	132.40796901111094	64.31867776496739	3484.0948335338044	UTC+8	n	7.539201433806403	21.11874487514402
852	1566	Gornergrat Observatory	-47.73191053672491	5.252945519526151	2120.043624875091	UTC-3	n	8.937515221229214	21.661627315039873
853	1590	Iranian National Observatory	-63.76634286644084	53.836656888578894	925.621839661506	UTC-4	n	6.558496533880219	17.65526185017737
853	1403	Notre Dame University-Louaiz Observatory	60.574600593097216	-8.764604119093278	1563.7508279490542	UTC+4	y	2.3484910536532837	24.828188240982538
854	578	Meyer-Womble Observatory	-159.73222169401276	0.7758299723020343	6.015085721408785	UTC-10	n	6.236597938742975	15.661980346797831
854	1452	Large Millimeter Telescope	130.97039650957709	-54.79885123154151	374.07230599839244	UTC+8	n	1.174331190561584	15.568022735520374
855	1151	Indian Astronomical Observatory	-6.367894975702939	-26.416301108209073	2634.36781105488	UTC+0	n	5.20745647730312	15.432529242823891
855	865	Haleakala Observatory	-130.4019368462757	-60.62461839740902	3791.18546477954	UTC-8	n	5.064779181362493	20.077189076188464
855	1974	Chacaltaya Astrophysical Observatory	38.58296412509128	-0.21609468017649647	3225.7158625171064	UTC+2	n	6.470347581937712	18.450549293514012
855	29	Receiver Lab Telescope	143.55752692909772	-14.172479402613618	1046.6005304838654	UTC+9	n	7.162990924284793	23.57628545386243
856	1971	Sphinx Observatory	-92.2061950004928	-38.93376726671376	1222.098758243703	UTC-6	y	5.537940287726437	15.46488773732261
856	1801	Magdalena Ridge Observatory	-77.3859522224684	-23.99721732986173	5168.4521248578585	UTC-5	n	6.41378316697509	20.51398968061995
857	118	Magdalena Ridge Observatory	-87.17531711638134	28.55997190559991	3614.8401495723524	UTC-5	n	0.4117750285308508	22.996774030252194
857	65	Large Latin American Millimeter Array	-73.92637936873192	55.227258357749385	4281.93641162387	UTC-4	n	3.7610366548124436	21.262960452093655
857	507	Mauna Loa Observatory	123.69739372962788	19.304044560596797	2770.5957746985077	UTC+8	n	2.209729040436236	16.318758554775318
857	626	Llano de Chajnantor Observatory	-13.762452621581815	-21.7493011662728	481.36033514247015	UTC+0	n	1.45335452653504	23.220283921525642
